relation_id	parent_accession	child_accession	relation_type	source_database	query_id	verification_status	evidence_ids	notes
REL-P0009-00324	GSM4038958	SAMN12601391	mirrors	NCBI	Q0012|Q0013	verified	E-P0009-003|E-P0009-004	GEO sample to BioSample relation.
REL-P0009-00325	SAMN12601391	SRX6741026	sample_has_experiment	NCBI	Q0012|Q0013	verified	E-P0009-003|E-P0009-004	BioSample to SRX relation from official snapshots.
REL-P0009-00326	SRX6741026	SRR10002115	experiment_has_run	NCBI|ENA	Q0013|Q0014	verified	E-P0009-004|E-P0009-005	Run linkage confirmed by matching NCBI RunInfo and ENA experiment/sample fields.
REL-P0009-00327	GSE129997	GSM4038959	series_has_sample	NCBI	Q0012	verified	E-P0009-003	GEO family MINiML sample membership.
REL-P0009-00328	GSM4038959	SAMN12601390	mirrors	NCBI	Q0012|Q0013	verified	E-P0009-003|E-P0009-004	GEO sample to BioSample relation.
REL-P0009-00329	SAMN12601390	SRX6741027	sample_has_experiment	NCBI	Q0012|Q0013	verified	E-P0009-003|E-P0009-004	BioSample to SRX relation from official snapshots.
REL-P0009-00330	SRX6741027	SRR10002116	experiment_has_run	NCBI|ENA	Q0013|Q0014	verified	E-P0009-004|E-P0009-005	Run linkage confirmed by matching NCBI RunInfo and ENA experiment/sample fields.
REL-P0009-00331	GSE129997	GSM4038960	series_has_sample	NCBI	Q0012	verified	E-P0009-003	GEO family MINiML sample membership.
REL-P0009-00332	GSM4038960	SAMN12601389	mirrors	NCBI	Q0012|Q0013	verified	E-P0009-003|E-P0009-004	GEO sample to BioSample relation.
REL-P0009-00333	SAMN12601389	SRX6741028	sample_has_experiment	NCBI	Q0012|Q0013	verified	E-P0009-003|E-P0009-004	BioSample to SRX relation from official snapshots.
REL-P0009-00334	SRX6741028	SRR10002117	experiment_has_run	NCBI|ENA	Q0013|Q0014	verified	E-P0009-004|E-P0009-005	Run linkage confirmed by matching NCBI RunInfo and ENA experiment/sample fields.
REL-P0009-00335	GSE129997	GSM4038961	series_has_sample	NCBI	Q0012	verified	E-P0009-003	GEO family MINiML sample membership.
REL-P0009-00336	GSM4038961	SAMN12601388	mirrors	NCBI	Q0012|Q0013	verified	E-P0009-003|E-P0009-004	GEO sample to BioSample relation.
REL-P0009-00337	SAMN12601388	SRX6741029	sample_has_experiment	NCBI	Q0012|Q0013	verified	E-P0009-003|E-P0009-004	BioSample to SRX relation from official snapshots.
REL-P0009-00338	SRX6741029	SRR10002118	experiment_has_run	NCBI|ENA	Q0013|Q0014	verified	E-P0009-004|E-P0009-005	Run linkage confirmed by matching NCBI RunInfo and ENA experiment/sample fields.
REL-P0009-00339	GSE129997	GSM4038962	series_has_sample	NCBI	Q0012	verified	E-P0009-003	GEO family MINiML sample membership.
REL-P0009-00340	GSM4038962	SAMN12601387	mirrors	NCBI	Q0012|Q0013	verified	E-P0009-003|E-P0009-004	GEO sample to BioSample relation.
REL-P0009-00341	SAMN12601387	SRX6741030	sample_has_experiment	NCBI	Q0012|Q0013	verified	E-P0009-003|E-P0009-004	BioSample to SRX relation from official snapshots.
REL-P0009-00342	SRX6741030	SRR10002119	experiment_has_run	NCBI|ENA	Q0013|Q0014	verified	E-P0009-004|E-P0009-005	Run linkage confirmed by matching NCBI RunInfo and ENA experiment/sample fields.
REL-P0009-00343	GSE129997	GSM4038963	series_has_sample	NCBI	Q0012	verified	E-P0009-003	GEO family MINiML sample membership.
REL-P0009-00344	GSM4038963	SAMN12601386	mirrors	NCBI	Q0012|Q0013	verified	E-P0009-003|E-P0009-004	GEO sample to BioSample relation.
REL-P0009-00345	SAMN12601386	SRX6741031	sample_has_experiment	NCBI	Q0012|Q0013	verified	E-P0009-003|E-P0009-004	BioSample to SRX relation from official snapshots.
REL-P0009-00346	SRX6741031	SRR10002120	experiment_has_run	NCBI|ENA	Q0013|Q0014	verified	E-P0009-004|E-P0009-005	Run linkage confirmed by matching NCBI RunInfo and ENA experiment/sample fields.
AR-P0012-001-001	GSM5133011	SRR13848196	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-002-001	GSM5133012	SRR13848197	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-003-001	GSM5133013	SRR13848198	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-004-001	GSM5133014	SRR13848199	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-005-001	GSM5133016	SRR13848200	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-006-001	GSM5133017	SRR13848201	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-007-001	GSM5133018	SRR13848202	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-008-001	GSM5133019	SRR13848203	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-009-001	GSM5133020	SRR13848204	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-010-001	GSM5133022	SRR13848205	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-011-001	GSM5133023	SRR13848206	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-012-001	GSM5133024	SRR13848207	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-013-001	GSM5133025	SRR13848208	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-014-001	GSM5133027	SRR13848209	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-015-001	GSM5133028	SRR13848210	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-016-001	GSM5133030	SRR13848211	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-017-001	GSM5133031	SRR13848212	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-018-001	GSM5133033	SRR13848213	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-019-001	GSM5133034	SRR13848214	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-020-001	GSM5133035	SRR13848215	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-021-001	GSM5133036	SRR13848216	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-022-001	GSM5133038	SRR13848217	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-023-001	GSM5133376	SRR13858328	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-023-002	GSM5133376	SRR13858329	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-023-003	GSM5133376	SRR13858330	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-024-001	GSM5133377	SRR13858331	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-024-002	GSM5133377	SRR13858332	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-025-001	GSM5133378	SRR13858333	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-025-002	GSM5133378	SRR13858334	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-025-003	GSM5133378	SRR13858335	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-026-001	GSM5133379	SRR13858336	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-026-002	GSM5133379	SRR13858337	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-026-003	GSM5133379	SRR13858338	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-027-001	GSM5133380	SRR13858339	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-027-002	GSM5133380	SRR13858340	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-027-003	GSM5133380	SRR13858341	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-027-004	GSM5133380	SRR15680631	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-027-005	GSM5133380	SRR15680632	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-028-001	GSM5133381	SRR13858342	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-028-002	GSM5133381	SRR13858343	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-028-003	GSM5133381	SRR13858344	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-028-004	GSM5133381	SRR15680633	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-028-005	GSM5133381	SRR15680634	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-029-001	GSM5133382	SRR13858345	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-029-002	GSM5133382	SRR13858346	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-029-003	GSM5133382	SRR13858347	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-029-004	GSM5133382	SRR15680635	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-029-005	GSM5133382	SRR15680636	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-030-001	GSM5133383	SRR13858348	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-030-002	GSM5133383	SRR13858349	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-030-003	GSM5133383	SRR13858350	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-030-004	GSM5133383	SRR15680637	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-030-005	GSM5133383	SRR15680638	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-031-001	GSM5133384	SRR13858351	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-031-002	GSM5133384	SRR13858352	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-031-003	GSM5133384	SRR13858353	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-031-004	GSM5133384	SRR15680639	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-031-005	GSM5133384	SRR15680640	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-032-001	GSM5133385	SRR13858354	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-032-002	GSM5133385	SRR13858355	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-032-003	GSM5133385	SRR13858356	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-032-004	GSM5133385	SRR15680641	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-032-005	GSM5133385	SRR15680642	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-033-001	GSM5133386	SRR13858357	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-033-002	GSM5133386	SRR13858358	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-033-003	GSM5133386	SRR13858359	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-033-004	GSM5133386	SRR15680643	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-033-005	GSM5133386	SRR15680644	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-034-001	GSM5133387	SRR13858360	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-034-002	GSM5133387	SRR13858361	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-034-003	GSM5133387	SRR13858362	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-034-004	GSM5133387	SRR15680645	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-034-005	GSM5133387	SRR15680646	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-035-001	GSM5133388	SRR13858363	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-035-002	GSM5133388	SRR13858364	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-035-003	GSM5133388	SRR15680647	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-036-001	GSM5133389	SRR13858365	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-036-002	GSM5133389	SRR13858366	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-036-003	GSM5133389	SRR13858367	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-036-004	GSM5133389	SRR15680648	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-036-005	GSM5133389	SRR15680649	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-037-001	GSM5133390	SRR13858368	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-038-001	GSM5133391	SRR13858369	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-038-002	GSM5133391	SRR13858370	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-038-003	GSM5133391	SRR15680650	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-039-001	GSM5133392	SRR13858371	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-039-002	GSM5133392	SRR13858372	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-039-003	GSM5133392	SRR15680651	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-039-004	GSM5133392	SRR15680652	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-040-001	GSM5133393	SRR13858373	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-041-001	GSM5133394	SRR13858374	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-041-002	GSM5133394	SRR13858375	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-041-003	GSM5133394	SRR13858376	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-042-001	GSM5133395	SRR13858377	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-042-002	GSM5133395	SRR13858378	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
AR-P0012-042-003	GSM5133395	SRR13858379	GEO_sample_to_SRA_run	ENA filereport	Q-P0012-004	verified_metadata_record	E-P0012-003|E-P0012-004	Matched by ENA sample_alias.
